,SalePrice,zhvi_px,zhvi_idx,NbrLivingUnits,SqFtLot,SqFtTotLiving,SqFtFinBasement,Bathrooms,Bedrooms,BldgGrade,YrBuilt,YrRenovated,TrafficNoise,LandVal,ImpsVal,NewConstruction,PropertyType_Multiplex,PropertyType_Single Family,PropertyType_Townhouse,ZipGroup,AdjSalePrice
12152,345500,434600,0.998621323529412,1,2679,1050,0,1.0,2,7,2005,0,0,218000,59000,0,0,1,0,2,345977.0
12153,208000,311900,0.716681985294118,1,2679,1050,0,1.0,2,7,2005,0,0,218000,59000,0,0,1,0,2,290226.0
12154,350000,428400,0.984375,1,3668,1050,0,1.5,2,7,2005,0,0,218000,87000,0,0,1,0,2,355556.0
12155,450295,392100,0.900965073529412,1,3194,1760,0,2.25,2,8,2005,0,0,218000,276000,1,0,1,0,2,499792.0
12158,239100,387600,0.890625,1,2453,1050,0,1.0,2,7,2005,0,0,218000,59000,1,0,1,0,2,268463.0
12159,330000,347800,0.799172794117647,1,3368,1500,0,2.5,2,8,2005,0,0,272000,205000,0,0,0,1,2,412927.0
12160,438000,407400,0.936121323529412,1,3608,1500,0,2.5,2,8,2005,0,0,272000,205000,0,0,0,1,2,467888.0
12170,277250,400600,0.920496323529412,1,2182,1500,0,2.5,3,7,2006,0,0,147000,241000,1,0,0,1,2,301196.0
12171,301100,392100,0.900965073529412,1,1783,1640,100,2.5,3,7,2005,0,0,163000,262000,1,0,0,1,2,334197.0
12172,301100,392100,0.900965073529412,1,1384,1450,0,2.5,3,7,2005,0,0,147000,238000,1,0,0,1,2,334197.0
12173,301100,396500,0.911075367647059,1,1374,1530,0,2.5,3,7,2005,0,0,147000,250000,1,0,0,1,2,330489.0
12174,424950,414800,0.953125,1,1369,1450,0,2.5,3,7,2005,0,0,147000,238000,0,0,0,1,2,445849.0
12175,301100,400600,0.920496323529412,1,1139,1570,120,2.5,4,7,2005,0,0,136000,253000,1,0,0,1,2,327106.0
12176,301100,396500,0.911075367647059,1,1629,1530,0,2.5,3,7,2005,0,0,147000,250000,1,0,0,1,2,330489.0
12178,301100,392100,0.900965073529412,1,3315,1670,0,2.5,4,7,2005,0,0,158000,250000,1,0,0,1,2,334197.0
12179,301100,387600,0.890625,1,2516,1650,0,2.5,4,7,2005,0,0,147000,250000,1,0,0,1,2,338077.0
12180,410000,400600,0.920496323529412,1,2676,1650,0,2.5,4,7,2005,0,0,147000,250000,0,0,0,1,2,445412.0
12181,277250,387600,0.890625,1,2500,1650,0,2.5,4,7,2005,0,0,136000,250000,1,0,0,1,2,311298.0
12182,670000,432100,0.992876838235294,1,2147,2710,490,3.5,4,10,2007,0,0,239000,521000,1,0,1,0,2,674807.0
12183,670000,427800,0.982996323529412,1,2147,2660,500,3.5,4,10,2007,0,0,239000,519000,1,0,1,0,2,681590.0
12184,680000,434200,0.997702205882353,1,2147,2710,490,3.5,4,10,2007,0,0,220000,490000,0,0,1,0,2,681566.0
12185,575000,325300,0.747472426470588,1,2147,3030,490,3.5,4,10,2006,0,0,218000,502000,0,0,1,0,2,769259.0
12186,677000,418300,0.961167279411765,1,2147,2960,500,3.5,4,10,2006,0,0,239000,538000,1,0,1,0,2,704352.0
12187,660000,418300,0.961167279411765,1,2147,2980,490,3.5,4,10,2006,0,0,239000,540000,1,0,1,0,2,686665.0
12188,720000,418300,0.961167279411765,1,2324,2980,500,3.5,4,10,2006,0,0,256000,540000,1,0,1,0,2,749089.0
12189,584800,396500,0.911075367647059,1,4750,2960,0,2.5,4,9,2006,0,0,299000,481000,1,0,1,0,2,641879.0
12190,625000,381600,0.876838235294118,1,8244,2980,0,2.5,3,9,2005,0,0,332000,452000,0,0,1,0,2,712788.0
12191,639800,400600,0.920496323529412,1,10154,3530,0,2.5,4,9,2006,0,0,283000,592000,1,0,1,0,2,695060.0
12192,599800,407700,0.936810661764706,1,10154,3030,0,2.5,4,9,2006,0,0,283000,470000,0,0,1,0,2,640257.0
12193,613780,400600,0.920496323529412,1,6114,2980,0,2.5,4,9,2006,0,0,283000,472000,1,0,1,0,2,666792.0
12194,631700,423400,0.972886029411765,1,7150,3230,0,2.5,4,9,2006,0,0,283000,514000,1,0,1,0,2,649305.0
12195,645000,325000,0.746783088235294,1,7150,3230,0,2.5,4,9,2006,0,0,283000,514000,0,0,1,0,2,863705.0
12196,663168,396500,0.911075367647059,1,4750,3490,0,2.5,4,9,2006,0,0,283000,556000,0,0,1,0,2,727896.0
12197,615000,385800,0.886488970588235,1,4750,3030,0,2.5,4,9,2006,0,0,283000,470000,0,0,1,0,2,693748.0
12198,725000,429600,0.987132352941177,1,4750,2960,0,2.5,4,9,2005,0,0,283000,473000,0,0,1,0,2,734451.0
12199,560000,357100,0.820542279411765,1,4750,2960,0,2.5,4,9,2005,0,0,283000,473000,0,0,1,0,2,682475.0
12200,527858,404400,0.929227941176471,1,3120,3010,0,2.5,4,8,2006,0,0,321000,416000,0,0,1,0,2,568061.0
12201,538000,423400,0.972886029411765,1,3841,1920,0,2.5,3,8,2005,0,0,272000,292000,0,0,1,0,2,552994.0
12202,475000,351800,0.808363970588235,1,3649,2260,0,2.5,3,8,2005,0,0,272000,330000,0,0,1,0,2,587607.0
12203,595000,429600,0.987132352941177,1,3741,1920,0,2.5,3,8,2005,0,0,272000,292000,0,0,1,0,2,602756.0
12204,525000,400300,0.919806985294118,1,3741,1920,0,2.5,3,8,2005,0,0,272000,292000,0,0,1,0,2,570772.0
12205,497800,404400,0.929227941176471,1,5775,2270,0,2.5,3,9,2006,0,0,272000,341000,1,0,1,0,2,535714.0
12206,505000,396500,0.911075367647059,1,4008,1670,0,1.75,2,9,2005,0,0,272000,229000,0,0,1,0,2,554290.0
12207,414000,311900,0.716681985294118,1,4008,1670,0,1.75,2,9,2005,0,0,272000,229000,0,0,1,0,2,577662.0
12208,469800,383200,0.880514705882353,1,3752,2330,0,2.5,2,9,2005,0,0,272000,345000,1,0,1,0,2,533552.0
12209,496800,400600,0.920496323529412,1,4731,2270,0,2.5,3,9,2006,0,0,272000,350000,0,0,1,0,2,539709.0
12210,475000,396500,0.911075367647059,1,3570,2330,0,2.5,2,9,2005,0,0,272000,345000,1,0,1,0,2,521362.0
12211,499829,387600,0.890625,1,3740,2410,0,3.5,3,9,2006,0,0,272000,363000,1,0,1,0,2,561212.0
12212,626000,433200,0.995404411764706,1,3740,2410,0,3.5,3,9,2006,0,0,272000,363000,0,0,1,0,2,628890.0
12213,545000,345800,0.794577205882353,1,3740,2410,0,3.5,3,9,2006,0,0,272000,363000,0,0,1,0,2,685899.0
12214,489800,411100,0.944623161764706,1,3995,2330,0,2.5,3,9,2006,0,0,272000,360000,1,0,1,0,2,518514.0
12215,580000,429600,0.987132352941177,1,3740,2330,0,2.5,2,9,2006,0,0,272000,354000,0,0,1,0,2,587561.0
12216,554800,430900,0.990119485294118,1,4935,1620,0,2.0,2,9,2007,0,0,272000,235000,1,0,1,0,2,560336.0
12217,596800,434200,0.997702205882353,1,4225,2260,0,2.5,3,9,2007,0,0,272000,354000,1,0,1,0,2,598174.0
12218,604800,434600,0.998621323529412,1,4258,2340,0,2.5,3,9,2007,0,0,272000,371000,1,0,1,0,2,605635.0
12219,631800,434200,0.997702205882353,1,4140,2340,0,2.5,3,9,2007,0,0,272000,375000,1,0,1,0,2,633255.0
12220,528000,404400,0.929227941176471,1,4049,1670,0,1.75,2,9,2005,0,0,272000,232000,0,0,1,0,2,568214.0
12221,605800,414800,0.953125,1,3507,2290,0,2.5,2,9,2005,0,0,272000,345000,1,0,1,0,2,635593.0
12222,510000,345800,0.794577205882353,1,3507,2290,0,2.5,2,9,2005,0,0,272000,345000,0,0,1,0,2,641851.0
12223,553000,370700,0.851792279411765,1,3507,2290,0,2.5,2,9,2005,0,0,272000,345000,0,0,1,0,2,649219.0
12224,616000,427800,0.982996323529412,1,3889,2260,0,2.5,3,9,2007,0,0,272000,359000,1,0,1,0,2,626655.0
12225,549800,432100,0.992876838235294,1,3507,1670,0,2.0,2,9,2007,0,0,272000,247000,1,0,1,0,2,553744.0
12226,569800,429600,0.987132352941177,1,4695,2340,0,2.5,3,9,2007,0,0,272000,375000,1,0,1,0,2,577228.0
12227,588415,421200,0.967830882352941,1,3640,2410,0,2.5,2,9,2006,0,0,272000,363000,0,0,1,0,2,607973.0
12228,574213,421200,0.967830882352941,1,3640,2260,0,2.5,3,9,2006,0,0,272000,345000,1,0,1,0,2,593299.0
12229,556800,421200,0.967830882352941,1,3640,2230,0,2.5,3,9,2006,0,0,272000,344000,0,0,1,0,2,575307.0
12230,569800,414800,0.953125,1,3869,2290,0,2.5,2,9,2006,0,0,272000,354000,1,0,1,0,2,597823.0
12231,590865,429600,0.987132352941177,1,3475,2670,0,2.5,3,9,2007,0,0,272000,402000,1,0,1,0,2,598567.0
12232,594800,423400,0.972886029411765,1,3475,2290,0,2.5,3,9,2006,0,0,272000,354000,1,0,1,0,2,611377.0
12233,593310,423400,0.972886029411765,1,4907,2340,0,2.5,3,9,2006,0,0,272000,365000,1,0,1,0,2,609845.0
12234,590000,423400,0.972886029411765,1,3608,2290,0,3.5,3,9,2006,0,0,272000,354000,1,0,1,0,2,606443.0
12235,581800,423400,0.972886029411765,1,3977,2290,0,2.5,2,9,2006,0,0,272000,360000,1,0,1,0,2,598015.0
12236,531800,421200,0.967830882352941,1,3854,2340,0,2.5,3,9,2006,0,0,272000,363000,1,0,1,0,2,549476.0
12237,556800,418300,0.961167279411765,1,3444,2290,0,2.5,2,9,2006,0,0,272000,354000,1,0,1,0,2,579296.0
12238,530104,421200,0.967830882352941,1,3444,2340,0,2.5,3,9,2006,0,0,272000,365000,1,0,1,0,2,547724.0
12239,535138,414800,0.953125,1,3444,2270,0,2.5,2,9,2006,0,0,272000,347000,0,0,1,0,2,561456.0
12240,605000,418400,0.961397058823529,1,3444,2270,0,2.5,2,9,2006,0,0,272000,347000,0,0,1,0,2,629293.0
12241,558898,421200,0.967830882352941,1,4389,2290,0,2.5,2,9,2006,0,0,272000,360000,1,0,1,0,2,577475.0
12242,784137,434600,0.998621323529412,1,5974,2810,0,2.5,3,9,2007,0,0,283000,423000,1,0,1,0,2,785220.0
12243,778800,434200,0.997702205882353,1,5400,3060,0,3.5,4,9,2007,0,0,283000,455000,1,0,1,0,2,780594.0
12244,669000,428400,0.984375,1,5325,3010,0,2.5,3,9,2007,0,0,283000,444000,1,0,1,0,2,679619.0
12245,750000,431300,0.991038602941177,1,5283,3190,0,3.25,3,9,2007,0,0,283000,468000,1,0,1,0,2,756782.0
12246,757000,398100,0.914751838235294,1,5283,3190,0,3.25,3,9,2007,0,0,283000,468000,0,0,1,0,2,827547.0
12247,700350,415100,0.953814338235294,1,5240,3060,0,3.5,4,9,2007,0,0,283000,455000,1,0,1,0,2,734262.0
12248,750000,418400,0.961397058823529,1,5198,3310,0,3.5,3,9,2007,0,0,283000,493000,1,0,1,0,2,780115.0
12249,729321,423400,0.972886029411765,1,6655,2950,0,2.5,3,9,2006,0,0,283000,428000,1,0,1,0,2,749647.0
12250,694800,407700,0.936810661764706,1,5465,3370,0,3.25,3,9,2006,0,0,283000,476000,0,0,1,0,2,741665.0
12251,689800,407700,0.936810661764706,1,5440,3230,0,3.25,3,9,2006,0,0,283000,461000,0,0,1,0,2,736328.0
12252,849800,433200,0.995404411764706,1,5392,3190,0,3.5,3,9,2005,0,0,283000,447000,0,0,1,0,2,853723.0
12253,720000,366100,0.841222426470588,1,5392,3190,0,3.5,3,9,2005,0,0,283000,447000,0,0,1,0,2,855897.0
12254,775000,397900,0.914292279411765,1,5367,3310,0,3.25,3,9,2005,0,0,283000,463000,1,0,1,0,2,847650.0
12255,638800,404400,0.929227941176471,1,5294,3370,0,3.25,3,9,2006,0,0,283000,476000,1,0,1,0,2,687452.0
12256,657593,387600,0.890625,1,5558,3310,0,3.5,3,9,2005,0,0,283000,463000,1,0,1,0,2,738350.0
12257,585000,342800,0.787683823529412,1,5558,3310,0,3.5,3,9,2005,0,0,283000,463000,0,0,1,0,2,742684.0
12258,705800,404400,0.929227941176471,1,9830,3370,0,3.25,3,9,2006,0,0,283000,476000,1,0,1,0,2,759555.0
12259,699800,414800,0.953125,1,5024,2810,0,2.5,3,9,2006,0,0,283000,414000,0,0,1,0,2,734216.0
12260,699800,411100,0.944623161764706,1,5000,3190,0,3.25,3,9,2006,0,0,283000,456000,0,0,1,0,2,740825.0
12261,704800,418300,0.961167279411765,1,5000,3230,0,3.25,3,9,2006,0,0,283000,461000,0,0,1,0,2,733275.0
12262,709800,423400,0.972886029411765,1,5000,3310,0,3.25,3,9,2006,0,0,283000,470000,1,0,1,0,2,729582.0
12263,689800,421200,0.967830882352941,1,5000,3060,0,2.5,3,9,2006,0,0,283000,437000,0,0,1,0,2,712728.0
12264,699849,423400,0.972886029411765,1,5482,2820,0,2.5,3,9,2006,0,0,283000,416000,1,0,1,0,2,719354.0
12265,733080,427800,0.982996323529412,1,5000,3340,0,2.5,3,9,2007,0,0,283000,475000,1,0,1,0,2,745761.0
12266,764000,428400,0.984375,1,4777,3060,0,3.5,4,9,2007,0,0,283000,455000,0,0,1,0,2,776127.0
12267,755416,429600,0.987132352941177,1,5028,3190,0,3.25,3,9,2006,0,0,283000,456000,1,0,1,0,2,765263.0
12268,796800,434200,0.997702205882353,1,6370,3340,0,2.5,3,9,2006,0,0,283000,465000,0,0,1,0,2,798635.0
12287,318795,383200,0.880514705882353,1,3150,1550,0,2.5,3,8,2006,0,0,283000,190000,0,0,1,0,2,362055.0
12288,374000,351800,0.808363970588235,1,3942,1380,0,2.5,3,8,2006,0,0,272000,179000,0,0,1,0,2,462663.0
12292,729950,396500,0.911075367647059,1,5925,2850,0,2.5,4,9,2006,0,0,332000,451000,1,0,1,0,2,801196.0
12293,714850,383200,0.880514705882353,1,5000,3640,0,3.25,4,9,2006,0,0,332000,563000,1,0,1,0,2,811855.0
12294,600000,314100,0.721737132352941,1,5000,3640,0,3.25,4,9,2006,0,0,332000,563000,0,0,1,0,2,831328.0
12304,751417,411100,0.944623161764706,1,6010,3630,0,3.25,4,10,2006,0,0,288000,687000,1,0,1,0,2,795467.0
12305,711185,396500,0.911075367647059,1,5810,2930,0,2.5,3,10,2006,0,0,288000,528000,1,0,1,0,2,780600.0
12306,709900,404400,0.929227941176471,1,5810,3180,0,2.5,4,10,2006,0,0,288000,569000,1,0,1,0,2,763968.0
12307,650000,396500,0.911075367647059,1,5810,2980,0,2.5,4,10,2006,0,0,288000,538000,0,0,1,0,2,713443.0
12308,598950,387600,0.890625,1,5500,2930,0,2.5,3,10,2006,0,0,288000,528000,1,0,1,0,2,672505.0
12309,639500,392100,0.900965073529412,1,5000,2980,0,2.5,4,10,2006,0,0,288000,538000,1,0,1,0,2,709794.0
12313,792208,400600,0.920496323529412,1,5237,3630,0,3.25,4,9,2006,0,0,332000,560000,1,0,1,0,2,860631.0
12314,790179,400600,0.920496323529412,1,5554,3210,0,2.5,4,9,2006,0,0,332000,498000,1,0,1,0,2,858427.0
12315,797540,404400,0.929227941176471,1,5712,3660,0,2.5,5,9,2006,0,0,332000,540000,1,0,1,0,2,858282.0
12316,734950,414800,0.953125,1,4500,3120,0,2.5,4,9,2006,0,0,332000,484000,1,0,1,0,2,771095.0
12317,768436,418300,0.961167279411765,1,4500,3200,0,2.5,4,9,2006,0,0,332000,494000,1,0,1,0,2,799482.0
12318,803366,418300,0.961167279411765,1,5225,3140,0,2.5,4,9,2006,0,0,332000,488000,1,0,1,0,2,835823.0
12319,862556,418300,0.961167279411765,1,5775,3630,0,3.25,4,9,2006,0,0,332000,560000,1,0,1,0,2,897405.0
12320,892856,421200,0.967830882352941,1,9430,3660,0,3.25,4,9,2006,0,0,332000,567000,0,0,1,0,2,922533.0
12321,900000,434600,0.998621323529412,1,9430,3660,0,3.25,4,9,2006,0,0,332000,567000,0,0,1,0,2,901243.0
12322,724723,421200,0.967830882352941,1,5901,2900,0,2.5,5,9,2006,0,0,288000,468000,1,0,1,0,2,748812.0
12323,695000,427800,0.982996323529412,1,4978,2890,0,2.5,4,9,2006,0,0,288000,456000,1,0,1,0,2,707022.0
12324,696796,414800,0.953125,1,5107,3350,0,2.5,4,9,2006,0,0,288000,512000,1,0,1,0,2,731065.0
12325,681634,414800,0.953125,1,5000,3370,0,2.5,4,9,2006,0,0,288000,523000,1,0,1,0,2,715157.0
12326,605000,328100,0.75390625,1,5000,3370,0,2.5,4,9,2006,0,0,288000,523000,0,0,1,0,2,802487.0
12327,600000,318000,0.730698529411765,1,5000,3370,0,2.5,4,9,2006,0,0,288000,523000,0,0,1,0,2,821132.0
12328,648300,411100,0.944623161764706,1,5000,3330,0,3.25,5,9,2006,0,0,288000,535000,1,0,1,0,2,686305.0
12329,675822,411100,0.944623161764706,1,5000,3350,0,2.5,4,9,2006,0,0,288000,515000,1,0,1,0,2,715441.0
12330,704457,411100,0.944623161764706,1,6233,3420,0,2.5,4,9,2006,0,0,288000,535000,1,0,1,0,2,745755.0
12331,769950,423400,0.972886029411765,1,7140,3060,0,2.5,4,9,2006,0,0,299000,491000,1,0,1,0,2,791408.0
12332,769950,432100,0.992876838235294,1,5000,3260,0,2.75,4,9,2007,0,0,288000,545000,1,0,1,0,2,775474.0
12333,802848,433200,0.995404411764706,1,5500,3250,0,2.75,4,9,2007,0,0,288000,543000,1,0,1,0,2,806555.0
12334,814950,434200,0.997702205882353,1,5471,3240,0,2.5,4,9,2007,0,0,288000,546000,1,0,1,0,2,816827.0
12335,925000,411700,0.946001838235294,1,6218,4350,830,3.5,5,10,2007,0,0,337000,722000,1,0,1,0,2,977799.0
12336,925000,394900,0.907398897058823,1,6107,4510,830,3.5,5,10,2008,0,0,337000,749000,1,0,1,0,2,1019397.0
12337,979950,434600,0.998621323529412,1,5989,4140,1000,3.5,5,10,2007,0,0,354000,677000,1,0,1,0,2,981303.0
12338,1029000,411700,0.946001838235294,1,5515,4480,870,4.25,5,10,2008,0,0,381000,735000,1,0,1,0,2,1087736.0
12339,979950,433500,0.99609375,1,5500,3520,0,2.5,3,10,2006,0,0,288000,606000,1,0,1,0,2,983793.0
12340,1008502,433200,0.995404411764706,1,6261,3670,0,2.5,4,10,2007,0,0,288000,639000,1,0,1,0,2,1013158.0
12341,815000,315200,0.724264705882353,1,6261,3670,0,2.5,4,10,2007,0,0,288000,639000,0,0,1,0,2,1125279.0
12342,809458,352600,0.810202205882353,1,4500,3270,0,2.5,4,10,2007,0,0,288000,591000,1,0,1,0,2,999081.0
12382,874900,425600,0.977941176470588,1,5240,3880,0,3.75,4,10,2006,0,0,299000,662000,1,0,1,0,2,894635.0
12383,829900,423400,0.972886029411765,1,5365,3130,0,2.5,4,10,2006,0,0,299000,550000,1,0,1,0,2,853029.0
12384,855000,395300,0.908318014705882,1,5365,3130,0,2.5,4,10,2006,0,0,299000,550000,0,0,1,0,2,941300.0
12385,795900,423400,0.972886029411765,1,5217,2970,0,2.5,3,10,2006,0,0,299000,549000,1,0,1,0,2,818081.0
12386,919815,421200,0.967830882352941,1,7233,3850,0,3.75,4,10,2006,0,0,299000,664000,1,0,1,0,2,950388.0
12387,830000,312000,0.716911764705882,1,7233,3850,0,3.75,4,10,2006,0,0,299000,664000,0,0,1,0,2,1157744.0
12415,555000,427800,0.982996323529412,1,9375,1720,0,3.0,3,7,1967,2006,1,265000,237000,0,0,1,0,2,564600.0
12416,407000,404400,0.929227941176471,1,9100,1540,0,1.75,3,7,1967,2006,0,295000,210000,0,0,1,0,2,437998.0
12417,214950,312700,0.718520220588235,1,2356,670,0,1.0,2,6,1960,0,0,152000,148000,0,0,0,1,4,299157.0
12418,210000,315500,0.724954044117647,1,1675,670,0,1.0,2,6,1960,0,0,108000,172000,0,0,0,1,4,289674.0
12419,358000,425600,0.977941176470588,1,1892,1240,0,1.5,2,7,2002,0,0,108000,232000,0,0,0,1,4,366075.0
12420,207000,312700,0.718520220588235,1,1892,1240,0,1.5,2,7,2002,0,0,108000,232000,0,0,0,1,4,288092.0
12421,285000,347800,0.799172794117647,1,1882,1160,0,1.5,2,7,2001,0,0,108000,214000,0,0,0,1,4,356619.0
12422,309000,352600,0.810202205882353,1,2350,1550,620,2.0,2,7,1907,2005,0,152000,224000,0,0,1,0,4,381386.0
12423,415000,357100,0.820542279411765,1,6930,2440,970,2.5,3,7,1928,1989,0,166000,291000,0,0,1,0,0,505763.0
12424,411000,322000,0.739889705882353,1,6930,2440,970,2.5,3,7,1928,1989,0,166000,291000,0,0,1,0,0,555488.0
12425,290000,392100,0.900965073529412,1,5040,1410,0,2.0,4,6,1920,0,0,190000,185000,0,0,1,0,0,321877.0
12426,375000,365000,0.838694852941177,1,7640,2090,730,2.5,3,7,1962,2014,0,153000,349000,0,0,1,0,0,447123.0
12427,438500,403200,0.926470588235294,1,7443,1560,310,2.5,5,7,1962,0,0,170000,210000,0,0,1,0,0,473302.0
12428,410000,396500,0.911075367647059,1,15000,1820,340,2.25,3,7,1978,0,0,241000,162000,0,0,1,0,0,450018.0
12429,450000,433500,0.99609375,1,9649,2170,0,2.25,4,8,1939,1998,1,160000,283000,0,0,1,0,0,451765.0
12430,276000,381600,0.876838235294118,1,9968,2240,960,1.75,2,7,1951,0,1,180000,137000,0,0,1,0,0,314767.0
12431,800000,433500,0.99609375,2,33000,4070,0,4.75,6,8,1954,1983,0,361000,497000,0,0,1,0,0,803137.0
12433,350000,383200,0.880514705882353,1,10800,1400,0,1.5,3,7,1960,0,1,192000,155000,0,0,1,0,0,397495.0
12434,458000,423400,0.972886029411765,1,10800,1400,0,1.5,3,7,1960,0,1,192000,155000,0,0,1,0,0,470764.0
12436,369000,421200,0.967830882352941,1,10000,1220,0,1.0,2,7,1950,0,1,189000,157000,0,0,1,0,0,381265.0
12437,255000,351800,0.808363970588235,1,10000,1220,0,1.0,2,7,1950,0,1,189000,157000,0,0,1,0,0,315452.0
12438,355000,421200,0.967830882352941,1,18200,1300,0,1.0,3,7,1957,0,0,267000,138000,0,0,1,0,0,366800.0
12439,322968,415400,0.954503676470588,1,9600,1890,0,1.75,5,7,1960,0,0,200000,191000,0,0,1,0,0,338362.0
12440,448000,404400,0.929227941176471,1,12000,2040,740,2.25,4,7,1963,0,0,213000,191000,0,0,1,0,0,482121.0
12441,418450,411700,0.946001838235294,1,9732,2020,0,2.25,3,7,1984,0,0,200000,182000,0,0,1,0,0,442335.0
12442,310000,414800,0.953125,1,9375,2300,0,2.0,3,6,1955,0,2,169000,196000,0,0,1,0,0,325246.0
12443,402500,396500,0.911075367647059,1,10000,2140,700,2.25,3,8,1978,0,0,200000,196000,0,0,1,0,0,441786.0
12444,500000,433500,0.99609375,1,12000,1910,580,2.25,4,8,1978,0,0,213000,252000,0,0,1,0,0,501961.0
12445,326000,325000,0.746783088235294,1,12000,2090,570,2.5,4,8,1964,0,0,213000,201000,0,0,1,0,0,436539.0
12446,436000,337200,0.774816176470588,1,6263,2390,0,2.5,3,9,2003,0,0,187000,361000,0,0,1,0,0,562714.0
12447,450000,315200,0.724264705882353,1,7910,2590,0,2.5,4,9,2003,0,0,187000,386000,0,0,1,0,0,621320.0
12448,345000,411700,0.946001838235294,1,1521,1330,0,2.0,3,8,2007,0,0,83000,228000,1,0,0,1,4,364693.0
12450,360000,429600,0.987132352941177,1,1279,1530,414,2.25,3,7,2007,0,0,92000,260000,1,0,0,1,4,364693.0
12452,350000,411100,0.944623161764706,1,10553,1720,0,2.5,3,7,1993,0,0,99000,182000,0,0,1,0,3,370518.0
12455,590000,345800,0.794577205882353,1,8717,2500,0,2.5,4,9,1995,0,0,270000,415000,0,0,1,0,3,742533.0
12456,465000,374300,0.860064338235294,1,3060,1940,940,1.75,4,7,1911,0,1,174000,326000,0,0,1,0,4,540657.0
12457,519500,339900,0.781020220588235,1,3060,2050,0,2.5,3,7,1993,0,1,174000,432000,0,0,1,0,4,665156.0
12458,510000,411100,0.944623161764706,1,4590,1870,520,2.75,3,7,1924,0,0,316000,325000,0,0,1,0,4,539898.0
12459,390000,312300,0.717601102941177,1,3060,1200,140,1.5,3,7,1910,0,0,194000,284000,0,0,1,0,4,543477.0
12460,287500,404400,0.929227941176471,1,7475,1260,0,2.0,3,7,1960,0,0,113000,177000,0,0,1,0,3,309397.0
12461,525000,418400,0.961397058823529,1,1300,1310,0,2.5,3,8,2003,0,0,135000,429000,0,0,0,1,4,546080.0
12462,525000,427800,0.982996323529412,1,1564,1740,200,2.25,4,8,1908,2006,0,135000,469000,0,0,1,0,4,534081.0
12463,358000,418300,0.961167279411765,1,1145,1010,300,2.25,3,7,2006,0,0,114000,295000,1,0,0,1,4,372464.0
12464,346450,418300,0.961167279411765,1,494,1000,300,2.25,3,7,2006,0,0,114000,293000,1,0,0,1,4,360447.0
12465,324950,385800,0.886488970588235,1,494,1000,300,2.25,3,7,2006,0,0,114000,293000,0,0,0,1,4,366558.0
12466,269000,423400,0.972886029411765,1,7680,1320,0,1.75,3,7,1986,0,0,70000,144000,0,0,1,0,1,276497.0
12467,227500,390600,0.897518382352941,1,7425,1190,0,1.75,3,7,1986,0,0,70000,115000,0,0,1,0,1,253477.0
12468,326790,429600,0.987132352941177,1,9514,1750,360,2.5,3,7,1986,0,0,70000,147000,0,0,1,0,1,331050.0
12469,310000,400300,0.919806985294118,1,8662,2120,660,3.5,4,7,1986,0,0,70000,185000,0,0,1,0,1,337027.0
12470,250000,434200,0.997702205882353,1,9600,1950,750,2.25,3,7,1987,0,0,70000,170000,0,0,1,0,1,250576.0
12471,229000,352600,0.810202205882353,1,9112,1040,0,1.75,3,7,1983,0,0,70000,125000,0,0,1,0,1,282645.0
12472,416500,418300,0.961167279411765,1,4050,1780,0,2.5,3,7,2001,0,0,122000,237000,0,0,0,1,4,433327.0
12473,480000,404400,0.929227941176471,1,8108,3020,1510,2.75,4,7,1929,0,0,177000,280000,0,0,1,0,4,516558.0
12474,275000,396500,0.911075367647059,1,8494,1400,480,1.5,2,7,1981,0,0,95000,117000,0,0,1,0,0,301841.0
12475,287500,423400,0.972886029411765,1,13817,1430,450,1.5,3,7,1981,0,0,96000,136000,0,0,1,0,0,295513.0
12476,120000,315500,0.724954044117647,1,8580,970,0,1.0,3,6,1959,0,0,82000,78000,0,0,1,0,1,165528.0
12477,395000,400600,0.920496323529412,1,5280,2480,860,1.5,3,7,1947,0,0,150000,342000,0,0,1,0,0,429116.0
12478,327000,334700,0.769071691176471,1,3384,1860,820,1.75,3,7,1928,0,2,95000,348000,0,0,1,0,4,425188.0
12481,365000,350800,0.806066176470588,1,1203,1750,510,2.25,2,9,2008,0,0,85000,297000,1,0,0,1,0,452816.0
12482,397649,429600,0.987132352941177,1,4886,2180,900,2.5,3,7,1940,0,2,117000,280000,0,0,1,0,0,402833.0
12483,320000,350600,0.805606617647059,1,4800,1440,500,1.5,3,7,1942,0,2,117000,261000,0,0,1,0,0,397216.0
12484,305000,396500,0.911075367647059,1,6603,940,0,1.0,2,7,1941,0,2,142000,163000,0,0,1,0,0,334769.0
12485,305000,315500,0.724954044117647,1,4800,1980,650,1.75,3,8,1955,0,2,104000,290000,1,0,1,0,0,420716.0
12486,305000,374400,0.860294117647059,1,4776,1000,0,1.0,2,6,1942,0,0,130000,157000,0,0,1,0,0,354530.0
12487,585000,394900,0.907398897058823,1,15400,3440,1500,3.0,5,8,1966,0,0,321000,346000,0,0,1,0,2,644700.0
12488,407500,404400,0.929227941176471,1,3150,930,0,1.0,2,6,1918,0,0,194000,210000,0,0,1,0,4,438536.0
12489,647500,357100,0.820542279411765,1,2500,2830,640,3.25,3,8,2008,0,0,183000,567000,1,0,1,0,4,789112.0
12490,660000,330600,0.759650735294118,1,5000,2840,660,3.75,4,7,1940,0,0,349000,281000,0,0,1,0,4,868820.0
